FILTROS;;;;;;;;;;;;;;
;0 Registros;;;;;;;;;;;;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;IND_CARGA;CNPJ_COL;IE_COL;CPF_COL;COD_MUN_COL;CNPJ_ENTG;IE_ENTG;CPF_ENTG;COD_MUN_ENTG;
