FILTROS;;;;;;;;;;;;;;;;;;;
;1 Registro;;;;;;976569,22;;;;74219,26;500,9;0;0;74720,16;;74720,16;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;COD_CRED;IND_CRED_ORI;VL_BC_CRED;ALIQ_COFINS;QUANT_BC_COFINS;ALIQ_COFINS_QUANT;VL_CRED;VL_AJUS_ACRES;VL_AJUS_REDUC;VL_CRED_DIF;VL_CRED_DISP;IND_DESC_CRED;VL_CRED_DESC;SLD_CRED;
M500;09/2025-67903807000105;2017AAB14EA5E938CD5433FD933198CC;;5B2C87AAEEFF0381BBCD4B9C0F173FF4;101;0;976569,22;0,076;0;;74219,26;500,9;0;0;74720,16;0;74720,16;0;
