FILTROS;;;;;;;;;;;;
;0 Registros;;;;;;;0;;0;0;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;COD_AJ;DESCR_COMPL_AJ;COD_ITEM;VL_BC_ICMS;ALIQ_ICMS;VL_ICMS;VL_OUTROS;
