FILTROS;;;;;;;;
;0 Registros;;;;;;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;UNID_CONV;FAT_CONV;COD_BARRA;
