FILTROS;;;;;;;;;;
;0 Registros;;;;;;0;0;0;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;COD_PART_IP;COD_PART_IT;TOT_VS;TOT_ISS;TOT_OUTROS;
