FILTROS;;;;;;;;;;;;;;;
;0 Registros;;;;;;;;;;;;;0;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;COD_MOD;ECF_MOD;ECF_FAB;ECF_CX;DT_DOC;CRO;CRZ;NUM_COO_FIN;GT_FIN;VL_BRT;
