FILTROS;;;;;;;;;;;;;;
;0 Registros;;;;;;0;0;;;;0;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;CST_COFINS;COD_ITEM;VL_ITEM;VL_BC_COFINS;ALIQ_COFINS;QUANT_BC_COFINS;ALIQ_COFINS_QUANT;VL_COFINS;COD_CTA;
