FILTROS;;;;;;;;;;
;0 Registros;;;;;;;;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;COD_MOD;ECF_FAB;ECF_CX;NUM_DOC;DT_DOC;
