FILTROS;;;;;;;;;;;;
;0 Registros;;;;;;;;0;;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;COD_DA;UF;NUM_DA;COD_AUT;VL_DA;DT_VCTO;DT_PGTO;
