FILTROS;;;;;;;;;;
;0 Registros;;;;;;;;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;BC_ST_ORIG_DEST;ICMS_ST_REP;ICMS_ST_COMPL;BC_RET;ICMS_RET;
