FILTROS;;;;;;;;;;;;;;;
;0 Registros;;;;;;;;;;0;0;0;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;COD_MOD;SER;SUB;NUM_DOC_INI;NUM_DOC_FIN;DT_DOC;VL_DOC;VL_PIS;VL_COFINS;COD_CTA;
