FILTROS;;;;;;;;;;
;0 Registros;;;;;;;;0;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;DT_INI_OP;DT_FIN_OP;COD_DOC_OP;COD_ITEM;QTD_ENC;
