FILTROS;;;;;;;;;;;;;;
;0 Registros;;;;;0;;;;;;;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;IND_AJ_BC;VL_AJ_BC;COD_AJ_BC;NUM_DOC;DESCR_AJ_BC;DT_REF;COD_CTA;CNPJ;INFO_COMPL;
