FILTROS;;;;;;;;;;;;;;;;;;;;
;2 Registros;;;;;1354525;1225255,3;0;0;1225255,3;;;;20216,71;68,27;0;0;0;20284,98;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;COD_CONT;VL_REC_BRT;VL_BC_CONT;VL_AJUS_ACRES_BC;VL_AJUS_REDUC_BC;VL_BC_CONT_AJUS;ALIQ_PIS;QUANT_BC_PIS;ALIQ_PIS_QUANT;VL_CONT_APUR;VL_AJUS_ACRES;VL_AJUS_REDUC;VL_CONT_DIFER;VL_CONT_DIFER_ANT;VL_CONT_PER;
M210;09/2025-67903807000105;298AE1DE9A4E56F22A0FC3E1E7D9AA76;;B0B12B7E2494D0F13AFCB4E8E466A640;01;1354525;1225255,3;0;0;1225255,3;0,0165;0;;20216,71;17,66;0;0;0;20234,37;
M210;09/2025-67903807000105;41E5FBFD38DE1A1ABB641B59A9ED6737;;B0B12B7E2494D0F13AFCB4E8E466A640;02;0;0;0;0;0;0,0065;0;;0;50,61;0;0;0;50,61;
